"nsc","prefix","name","BR:BT-549","BR:HS 578T","BR:MCF7","BR:MDA-MB-231","BR:T-47D","CNS:SF-268","CNS:SF-295","CNS:SF-539","CNS:SNB-19","CNS:SNB-75","CNS:U251","CO:COLO 205","CO:HCC-2998","CO:HCT-116","CO:HCT-15","CO:HT29","CO:KM12","CO:SW-620","LC:A549/ATCC","LC:EKVX","LC:HOP-62","LC:HOP-92","LC:NCI-H226","LC:NCI-H23","LC:NCI-H322M","LC:NCI-H460","LC:NCI-H522","LE:CCRF-CEM","LE:HL-60(TB)","LE:K-562","LE:MOLT-4","LE:RPMI-8226","LE:SR","ME:LOX IMVI","ME:M14","ME:MALME-3M","ME:MDA-MB-435","ME:MDA-N","ME:SK-MEL-2","ME:SK-MEL-28","ME:SK-MEL-5","ME:UACC-257","ME:UACC-62","OV:IGROV1","OV:NCI/ADR-RES","OV:OVCAR-3","OV:OVCAR-4","OV:OVCAR-5","OV:OVCAR-8","OV:SK-OV-3","PR:DU-145","PR:PC-3","RE:786-0","RE:A498","RE:ACHN","RE:CAKI-1","RE:RXF 393","RE:SN12C","RE:TK-10","RE:UO-31"
778407,"S","1405RS75",6.354905,6.180396,6.429096,5.889908,NA,6.025689,6.514948,6.605274,6.19563,6.86286,6.364224,6.72505,5.929345,6.409635,6.537477,6.71958,6.397132,6.521484,6.146823,6.042342,6.02907,6.505423,6.188486,6.17561,NA,6.429576,7.289232,6.367488,6.494273,6.928151,6.182275,6.188995,6.847325,6.294968,6.545408,6.127885,7.437631,NA,6.383298,6.116607,6.569319,4.846525,6.380761,5.928628,6.821212,6.598334,6.286442,5.621595,6.088061,6.285094,6.248035,6.253741,6.1407,6.436338,6.290782,6.353901,6.279874,5.261124,6.002183,6.163528
778410,"S","1402NS30",5.889964,5.678772,5.210145,NA,NA,5.672402,5.021818,5.782853,5.562672,5.70903,5.785498,5.786317,5.600187,5.375864,5.703415,4.849252,5.657899,5.634925,5.105583,NA,5.489249,5.96069,4,5.427285,4.101979,4.548831,6.673312,5.548946,5.631797,5.613217,4.49604,5.622117,5.715629,5.688773,5.717754,5.469702,4.619236,NA,5.7279,5.21216,5.766014,5.452969,5.700515,5.346471,5.461584,5.744229,5.854189,5.749185,5.622367,4.599868,4,5.834046,5.247552,4,5.772087,5.841296,5.841637,4.83774,5.786729,5.774159
778410,"S","1405RS75",6.051477,5.739787,5.302737,5.746586,NA,5.631116,5.715423,5.814787,5.592187,5.768614,5.771622,5.740389,5.65407,5.727388,5.772819,5.147556,5.732606,5.697653,5.663562,5.790212,5.549487,6.736111,4.346774,5.566694,5.254485,5.448833,6.770275,5.740945,5.826592,5.894658,5.489034,5.800981,5.866036,5.709679,5.707554,5.66685,5.74707,NA,5.711649,5.742199,5.82451,5.613461,5.876983,5.704999,5.604274,5.829961,6.536893,5.816469,5.60394,5.531487,4,5.85597,5.419426,5.160714,5.806676,5.680453,5.795145,5.440708,5.872183,5.833648
778436,"S","1402NS26",5.724418,6.47238,6.896279,6.746754,6.78106,6.640459,6.655684,6.704856,6.683718,6.765066,6.738621,7.060717,6.789739,7.074031,5.915023,7.278333,6.578176,7.184127,6.590238,NA,NA,6.587105,6.679526,6.71654,6.648915,6.777474,6.70662,6.690461,7.130668,6.532517,6.705331,6.648478,6.488674,6.833079,6.85311,6.937463,7.149849,NA,6.712732,6.396503,6.821953,6.763521,6.696862,NA,4,7.497945,7.325255,6.631371,6.642481,7.022779,6.756294,6.596238,6.563107,5.972547,6.474545,5.586017,6.532999,6.774057,5.543143,5.804538
778437,"S","1402NS30",5.716656,5.551534,6.378234,NA,NA,5.50246,4,5.729521,5.806683,5.715315,5.372125,6.190653,5.581306,5.696823,4,5.57706,NA,5.588193,4,NA,4.245245,5.627897,4,5.634154,5.489472,6.103792,5.78869,6.133107,5.943796,5.448223,6.117584,5.792885,5.774783,5.81357,5.690889,6.335866,6.237699,NA,5.717107,5.822027,5.902979,5.785665,5.81641,5.766014,4,6.42925,5.867502,NA,NA,4.15121,4.893783,5.494436,4,4,4,4,NA,6.283997,4,4
778437,"S","1405RS75",5.367481,5.485084,6.755933,6.416126,NA,6.282277,5.179833,6.349017,5.854763,5.737651,6.107292,6.729133,5.814783,6.415673,4,6.237439,NA,NA,4,4,4.232246,5.959529,4,6.058081,6.189474,6.385563,6.715815,6.468673,6.434904,6.03794,6.561257,5.894113,6.207372,6.523484,4.652115,6.878048,6.741288,NA,6.460916,NA,6.555264,6.59359,6.150713,5.906658,4,6.525379,6.575282,4,4,4,4.56935,4,4,4,4,4,4,6.683817,4,4
778438,"S","1402NS30",5.807775,5.720359,6.784223,NA,NA,6.454195,5.559569,6.365863,6.72086,6.251705,6.434183,6.753719,6.50193,6.549166,4.508143,6.540654,6.010824,6.416576,5.797227,NA,5.702217,6.603566,5.836102,6.399205,6.127533,6.434578,6.779793,6.639473,6.6389,6.125455,6.584985,6.350651,6.25092,6.540792,5.85358,6.770511,6.768219,NA,6.657059,5.888512,5.984365,5.842078,5.956154,6.141109,4,6.569524,6.871239,5.777623,5.737226,5.662645,5.96824,5.787888,5.476556,5.428514,4.788807,4.296359,5.901833,6.735465,4.80496,4
778438,"S","1405RS75",5.761652,5.540185,6.842858,6.596219,NA,6.487386,5.867716,6.695686,6.740284,6.753569,6.757514,6.758955,6.498744,6.54826,4.640244,6.494029,6.264712,6.390935,5.844718,5.811763,5.812764,6.373661,5.808267,6.573612,6.539325,6.463562,6.71185,6.600038,6.6454,6.22379,6.645556,6.201037,6.339871,6.727813,5.802176,6.955338,6.753816,NA,6.658849,6.039311,6.64445,6.147847,5.978872,6.63201,4,6.58255,6.88318,6.227312,5.806125,5.702081,5.987691,5.620269,4.618254,5.7935,5.019752,4,5.443984,6.732883,4.954102,4.772346
778439,"S","1402NS30",5.76895,5.73828,6.709705,NA,NA,6.468596,5.710539,6.414188,6.403617,5.770381,6.502437,6.732029,6.478916,6.472642,4.889892,6.480903,5.95355,6.400147,5.675743,NA,5.74164,6.108829,5.790049,5.923557,6.151996,6.367598,6.77811,6.631864,6.718119,6.12774,6.588025,6.430422,6.198848,6.560547,6.279801,6.695908,6.756689,NA,6.171778,6.209993,6.528369,6.610761,6.246603,6.44344,4,6.625103,6.575178,5.747701,6.434215,5.532358,5.857422,6.168367,5.773904,5.65997,5.254837,4.692918,5.877788,6.562004,5.462247,4.756188
778439,"S","1405RS75",5.900412,5.68835,6.780184,6.584906,NA,6.484979,5.852525,6.620493,6.370668,5.791063,6.529353,6.671054,6.436739,6.527136,5.369706,6.397458,6.083004,6.472736,5.726745,5.859454,5.829694,6.061871,5.832101,6.268318,6.352291,6.47811,6.66046,6.52845,6.660602,6.328772,6.602129,6.437336,6.28715,6.592325,6.169065,6.805735,6.745667,NA,6.544502,6.104845,6.680391,6.582682,6.422442,6.440651,4,6.579322,6.463271,5.712604,6.457994,5.609867,5.864107,6.190831,5.651661,5.752821,5.539686,4,5.865098,6.611872,5.514136,4.414485
778440,"S","1402NS30",5.329587,5.55404,5.986042,NA,NA,5.49331,4,5.663039,5.734489,5.736749,5.710542,6.007718,5.582008,5.523064,4,5.480717,5.155289,5.544842,4,NA,4,5.596043,4,5.63247,5.203928,5.684152,5.860456,5.741787,5.820001,5.368906,5.793885,5.661529,5.688,5.696086,5.338446,5.918582,5.781634,NA,5.691129,5.405228,5.817523,5.76882,5.686117,5.709532,4,6.458861,5.904267,4,5.422619,4,5.136921,5.434955,4,4,4,4,5.363321,5.746354,4,4
778441,"S","1402NS30",6.132352,6.049757,7.070955,NA,NA,6.131743,6.248752,7.10473,6.985696,6.509267,6.277966,7.005622,6.750675,6.776884,6.201293,6.788436,6.235428,6.715708,6.312757,NA,6.096812,6.104915,6.215157,6.778572,6.74238,6.949768,6.897313,6.566705,6.806154,6.125686,6.721315,6.293405,6.191869,6.769641,6.740911,7.157658,7.015189,NA,6.212601,6.929231,7.119607,6.784329,6.934738,6.549042,5.883701,6.780124,6.791939,6.972282,6.644186,5.995988,6.343931,6.659789,6.096673,5.954569,6.238472,5.821722,6.229015,7.04687,5.574558,5.914194
778441,"S","1405RS75",6.150177,5.873255,7.06701,6.700298,NA,6.664345,6.590288,6.650775,6.472887,6.753582,6.686765,7.030666,6.734258,6.816442,6.225453,6.711919,6.246133,6.677053,6.489907,6.109933,6.158787,6.079928,6.06621,6.845956,6.722312,7.061948,6.947553,6.618062,6.799557,6.32173,6.75521,6.155538,6.390999,6.93856,6.578413,7.12747,7.031218,NA,6.697459,6.239755,7.169601,6.914429,6.666505,6.17446,5.911548,6.774394,6.711514,6.017126,6.534711,6.06732,6.333283,6.127823,5.84739,6.131626,6.120073,5.866501,6.05952,7.000913,5.816897,5.90103
778442,"S","1402NS30",4.861328,5.53254,5.838293,NA,NA,5.483437,4.840697,5.630544,5.720427,5.772193,5.570542,5.747544,5.614894,5.518859,4.245784,5.491827,5.122394,5.464546,4.775465,NA,4.764486,5.601084,4.781502,5.672047,5.295414,5.549049,5.667302,5.689695,5.756749,5.263857,5.708354,5.498778,5.473996,5.653711,5.223706,5.857505,5.74085,NA,5.663204,5.341802,5.83111,5.488146,5.705247,5.634124,4,5.624008,5.873887,4.720727,5.280129,4.679084,5.458567,5.32299,4.740521,4.795121,4.410405,4,5.300795,5.708716,4,4
778448,"S","1312NS96",8,7.776215,7.813995,7.66683,NA,7.415313,8,7.869907,7.460026,8,7.922532,8,7.905892,7.939109,7.960114,8,8,7.68669,7.569693,NA,7.711213,8,NA,7.515162,7.8423,7.508235,8,7.642603,8,8,7.356217,NA,8,7.443962,8,NA,8,NA,7.592767,NA,8,4.566589,8,7.8137,8,8,NA,8,7.473756,8,7.540595,7.868465,7.846524,8,7.827558,8,8,7.424321,4.688882,7.367568
778448,"S","1402RS33",7.71239,7.243766,7.555065,NA,NA,7.254823,8,7.805748,7.266338,7.785637,7.644481,8,7.497117,7.571484,7.606709,7.524747,7.781833,7.45097,7.489457,NA,7.436081,7.973251,7.542523,7.448679,7.098775,7.477809,8,7.517986,7.501579,8,7.373618,7.559689,7.646006,7.406557,7.910849,NA,8,NA,7.813506,NA,7.901031,NA,4.776586,7.315419,7.687206,7.829495,7.449715,7.278396,7.494668,7.816514,7.479624,7.58449,7.604514,8,7.314805,8,8,7.235886,4.739964,7.259434
778538,"S","1402NS30",4,4.910124,5.724375,NA,NA,5.01164,4,4,4,4.973678,4,5.176178,5.413902,5.201527,5.483981,5.536979,4.713786,5.327233,4,NA,4.199674,4.940244,4,5.065055,4,4,5.741428,5.603044,5.090294,5.53547,5.205028,5.534492,5.482523,5.587963,4,4,5.145717,NA,4.273099,4.23375,4,4,4,4,4.294496,5.382887,NA,5.120628,4.361252,4,4.748045,4.008423,5.373322,4.555651,5.015776,4,5.572327,4,4.371243,4
778540,"S","1402NS30",5.499786,5.568009,5.838635,NA,NA,5.701261,4.711047,5.753021,5.651085,5.832702,5.753239,5.712749,5.7012,5.792169,5.795636,5.759534,5.680298,5.744704,4.83106,NA,5.454243,5.797598,4.304481,5.693978,4.971063,5.639647,5.794538,5.794059,5.668919,5.92436,5.623476,5.689707,5.660279,5.723612,5.690934,5.656584,5.74766,NA,5.429193,5.763165,4.948032,4.943936,5.730955,5.649189,5.436981,5.734157,5.792471,5.742041,5.714375,4.890168,5.73468,5.717549,5.792409,4.986842,5.757815,5.803999,5.867174,5.546946,5.754953,5.751837
778566,"S","1402NS30",5.381307,5.507485,6.360669,NA,NA,4.842185,5.543265,5.883273,5.492057,5.797752,5.476432,5.918291,5.492602,6.326202,6.347185,6.316713,6.250427,6.322205,5.697124,NA,5.455154,NA,5.400534,5.306797,4,6.157455,5.744724,5.599114,6.074468,6.278807,5.375904,5.573048,6.274347,5.635294,6.271682,4.211009,6.709058,NA,6.283899,5.136971,6.423246,4,6.085795,5.107095,6.107068,5.92545,5.315476,4,5.439601,5.452128,5.424566,5.525,5.484914,5.902615,5.082423,5.515033,5.783005,5.099413,5.233046,4.7116
778590,"S","1312NS05",5.48137,4.055281,4.604975,7.547458,4.291407,4.653819,4.496105,NA,5.480964,4.90942,6.67973,8,8,8,6.080827,8,7.604757,8,6.348558,NA,7.481928,8,4.808967,7.629688,7.52551,4.622816,4.691896,4.592639,8,6.276077,4.508709,4.58295,4.919034,6.469251,8,8,8,NA,NA,8,4.687173,8,8,7.517756,4.60255,4.44624,4.981262,8,4.588446,6.1125,4.691589,4.430561,4.390374,8,5.78635,6.823661,6.355128,4.749236,8,NA
778590,"S","1402RS33",4.430311,4.380087,4.55724,NA,NA,4.660845,4,4.905172,5.920551,4.781311,5.602987,8,8,8,5.450658,8,7.88592,8,7.410128,NA,8,7.974839,5.455696,7.790793,7.213102,4.69433,4.850929,4.509973,8,7.04335,4.40076,4.635948,4.517247,7.924483,8,8,8,NA,8,8,6.121479,8,8,7.030156,4.45972,4.523416,5.753086,8,4.838247,6.091102,4.709175,4.254501,4.744297,8,7.258242,6.247024,6.68146,4.65935,7.779693,7.34215
778653,"S","1402NS30",5.780243,5.620089,5.883641,NA,NA,5.730508,5.41818,NA,5.781358,5.890747,5.808529,5.690898,5.75134,5.797751,5.868827,5.744771,5.584945,5.753676,5.13762,NA,5.700883,5.803568,4.98181,5.723492,5.642217,5.625676,5.858483,5.867708,5.84159,6.216358,5.565778,5.939694,6.49635,5.896151,5.772621,5.767057,5.780045,NA,5.750262,NA,5.7648,5.783811,5.793824,5.742198,5.456863,5.779447,5.861927,NA,5.708647,5.595541,5.737781,5.735032,5.842954,5.753061,NA,5.760381,5.809447,5.7302,5.748995,5.789433
778746,"S","1312NS05",5.553722,5.386913,5.592624,5.474302,5.715885,5.296852,5.584249,NA,5.47166,5.393732,5.52191,5.448212,5.388875,5.534201,5.567374,5.389094,5.35301,5.284988,5.493331,NA,5.423055,6.477711,5.506059,5.543272,5.408776,5.553995,5.614289,5.418868,5.564418,5.541924,5.467439,5.720761,5.396366,5.463696,5.463833,5.659529,5.536877,NA,NA,5.191384,5.81552,5.653143,6.104092,5.350567,5.558818,5.492013,5.56215,5.245676,5.388091,5.606505,5.225244,5.556548,5.510827,5.943269,5.522556,5.51723,5.442204,5.559498,5.427577,5.600422
778747,"S","1312NS05",4.856625,7.061066,7.335301,6.745268,6.61,4.910709,6.493582,NA,6.217628,7.378118,4.992053,6.894033,5.807836,6.293528,5.735294,6.809429,5.175829,4.98803,5.612561,NA,6.706133,7.347625,4.98386,5.206747,6.065169,5.64069,6.536526,6.681481,6.506557,6.278673,5.293896,6.718382,7.157909,7.078495,6.769504,4.85605,6.418075,NA,NA,5.556701,6.131821,6.175243,7.01808,5.76573,5.039017,6.009071,6.360714,4.943496,5.437861,7.001045,4.761978,5.86828,6.025901,6.963275,5.786891,6.943203,5.43231,5.099057,7.183773,6.992203
778747,"S","1402RS33",5.903543,6.481623,7.178633,NA,NA,4.94703,4.903592,6.201293,6.066857,7.676839,5.85361,6.779129,5.402711,6.309974,5.93633,6.602503,5.514727,4.958974,5.556726,NA,6.78125,7.400332,5.712662,4.989353,5.580793,5.420935,6.626043,6.3152,6.98883,6.325617,5.535574,6.833227,5.769504,6.848995,6.350146,4.949218,6.379535,NA,5.480128,4.99285,6.519419,6.223545,6.564177,5.438652,5.010454,6.094313,6.10463,4.924664,5.852067,6.648904,4.901882,6.0446,6.12907,6.416414,6.000986,7.104953,6.062102,4.953885,6.86875,6.647373
778770,"S","1402NS30",7.65941,4,8,NA,NA,7.699874,7.402695,7.739483,8,7.357087,7.707046,7.331395,NA,8,7.559278,7.189488,5.895263,7.131068,8,NA,8,7.181516,5.74564,8,5.470075,8,8,7.627169,8,7.536232,7.493038,7.585097,8,7.678346,8,4.924342,7.470395,NA,4.533582,5.019504,7.655749,7.161071,7.554977,4,7.782258,6.518248,4,NA,7.738014,6.65303,7.500826,5.725329,8,7.672143,8,8,7.41224,7.075758,4,8
778770,"S","1405RS75",7.570896,4,8,4,NA,7.518419,7.617626,7.554274,7.835329,6.966667,7.931401,7.15239,NA,8,7.009328,7.480833,5.044212,7.287701,8,7.082883,8,7.216802,7.007125,8,5.56086,8,7.826087,7.69697,7.729401,5.601449,7.342726,7.388208,7.456052,7.658848,8,5.42757,7.163866,NA,4.493333,5.369874,7.533955,7.346976,7.554756,4,7.933053,5.477626,4,7.23963,8,7.071477,7.616462,5.405251,8,7.325203,8,7.945241,7.203054,6.721851,4,8
778776,"S","1402NS30",7.491484,4,8,NA,NA,7.397923,7.329739,7.653527,7.654207,7.378034,7.493716,7.401088,4,8,NA,7.346828,6.067568,7.091195,7.826264,NA,7.95304,7.420349,6.513441,8,6.332813,8,7.742574,7.479077,7.530371,7.169118,7.310019,7.431894,8,7.399062,7.8695,5.284091,7.506602,NA,4.465429,NA,7.433496,7.179316,7.467949,4,7.480717,6.491429,4,6.977387,7.534778,6.717354,7.415139,5.297059,8,7.627879,8,8,7.281348,6.762104,4,7.603329
778776,"S","1405RS75",7.329667,NA,8,4,NA,7.382187,7.490379,7.496676,7.564761,7.07346,7.670476,6.876879,4.954861,8,7.055425,7.262213,5.455959,7.07731,7.746552,7.013431,7.560584,6.773256,6.393253,8,5.848945,8,7.123506,7.546673,7.549579,5.719318,7.247265,7.197583,7.348026,7.468455,7.972938,5.329861,7.282927,NA,4.662592,5.425385,7.222871,7.09895,7.374303,5.246418,7.605298,6.311567,4.104237,7.183287,7.632985,6.831699,7.450658,5.278585,8,7.674628,8,7.463575,7.016687,6.461978,4,7.631765
778809,"S","1401NS08",5.457797,6.27209,6.095532,6.320946,5.386698,5.924614,6.213112,6.295712,6.054041,5.98539,6.319282,7.508216,6.118077,6.60072,6.552083,7.157125,6.056788,6.155793,6.137232,NA,6.36422,6.79661,6.027106,5.940461,5.8441,6.401713,5.959936,6.117033,NA,6.468182,6.13788,6.090295,6.054077,6.410256,7.446651,8,6.860127,NA,7.145812,7.533956,7.000336,7.571991,7.694608,5.952152,5.765405,5.628739,5.513801,6.500491,6.120606,5.586907,5.573135,6.0388,5.756568,6.431319,6.013712,6.089541,5.832818,5.868517,5.678521,6.180472
778809,"S","1403RS38",5.67529,6.014797,5.814131,6.429276,5.597395,5.81179,6.262156,6.425758,6.110121,5.932836,6.299167,7.540097,6.353985,6.571647,6.615726,7.3886,6.175536,6.310335,6.169149,NA,6.287515,6.31427,6.126357,6.35241,5.590517,6.442429,6.092308,6.294936,6.318937,6.361452,6.206718,6.19529,6.291053,6.761248,7.674523,7.990125,6.867335,NA,6.783917,7.6982,6.373325,7.621145,7.469732,6.102115,6.020724,5.649326,5.656605,6.269273,6.150989,5.841421,5.687951,5.57462,5.99385,6.866667,6.178879,6.167674,5.934888,5.932836,5.782781,6.334069
778810,"S","1401NS08",7.203076,7.869353,7.614735,6.719492,7.764316,6.911473,7.393862,6.897038,6.62565,7.594896,6.847956,6.983846,6.859223,6.558592,7.034619,6.898017,6.599896,6.678292,6.935116,NA,7.449318,7.968276,6.938007,6.659897,7.061678,7.227078,6.939322,6.53977,NA,6.293401,6.590723,6.93826,6.591395,6.994215,7.042553,7.489083,7.042031,NA,6.8466,7.150386,7.267791,7.255155,7.410979,7.498881,6.854167,7.072546,7.110825,7.172963,6.809128,7.518736,6.903011,7.420288,7.192819,8,6.913758,7.013311,7.350453,7.111329,7.204056,7.604102
778810,"S","1403RS38",7.376349,7.051317,7.43703,6.955582,7.630977,6.831787,7.315551,7.183571,6.580262,7.454198,6.602032,6.977796,6.708936,6.52049,7.093186,6.800182,6.604775,6.607595,6.749547,NA,6.877097,7.516766,7.139695,6.681324,7.011325,7.118207,6.780874,6.460672,6.638206,6.066139,6.821819,6.882121,6.453448,6.981403,7.208979,7.653886,6.85244,NA,6.738633,7.371951,6.72938,6.884772,7.238772,7.422075,6.802198,6.86463,7.134122,7.636636,6.577479,7.436518,6.657328,7.267167,7.031897,8,7.343473,6.896213,7.435255,7.083667,7.12571,7.756098
778843,"S","1403NS39",6.242308,5.972222,6.339928,5.722397,5.76,5.269185,6.459529,6.496066,6.149594,6.5642,6.1871,6.034689,5.524183,6.366782,6.259672,6.415,6.059544,6.385299,5.934399,NA,6.045033,5.401899,4.735572,5.697368,5.334504,6.343775,6.539758,6.301816,6.546166,6.380962,6.128856,5.676865,6.357438,6.093615,6.370031,6.207422,6.84302,NA,6.541067,5.438339,6.372008,4.892463,6.077693,5.810961,6.338434,6.483812,6.097902,5.384757,5.551252,6.169607,6.224186,6.246736,6.319661,6.810759,6.097718,6.133609,6.093578,5.750575,5.433353,5.705085
778871,"S","1403NS39",5.601286,5.051104,NA,5.484547,5.426325,5.634011,4.933182,5.775867,5.497808,5.605717,5.716904,5.238651,5.50946,5.744984,4,5.582229,5.710365,5.385908,5.726205,NA,4.888663,5.521216,5.1875,5.772968,5.659816,5.674291,5.773477,4,4,5.569549,4,5.609326,4.455032,5.431401,5.833562,5.80465,5.861699,NA,5.035819,5.770611,5.748225,5.419443,5.48297,5.121752,5.847974,5.569735,5.744996,5.515625,5.706638,5.590425,5.627983,5.528375,5.760446,NA,5.52095,4.632819,5.506463,5.508377,5.470312,5.403846
778909,"S","1401NS16",NA,4.85859,6.227885,5.071513,4.887908,4.851419,4.882702,4.803898,4.848326,4.991736,4.945461,5.758078,4.556515,5.371868,4.779795,5.484744,5.545469,5.917121,4.921709,NA,5.67931,6.061953,4.598404,4.855881,4.750406,4.946325,NA,5.534337,5.759515,4.754509,5.744205,5.581382,5.493709,5.352901,4.805442,5.267361,4.894719,NA,4.912425,4.792556,4.935268,4.804071,4.811543,4.708966,4.422902,4.678089,4.650415,5.837423,4.625112,4.458573,4.629547,5.997087,4.943037,4.926795,5.103131,4.698556,NA,4.856973,5.359776,5.34143
779185,"S","1403NS45",6.71304,6.597756,6.581282,6.576455,7.231678,6.56071,6.621966,6.610468,6.657615,6.796909,6.650561,6.749243,6.609548,6.60775,5.716317,6.649218,6.562941,6.555174,6.391243,NA,6.473113,6.696117,6.693774,6.950696,6.211213,6.521977,6.725028,7.118289,7.299871,6.746275,6.532427,7.193926,6.979638,6.710799,6.492182,NA,6.591682,NA,6.66384,6.994366,6.914339,6.643133,6.672586,6.324956,5.358743,6.753674,6.793761,6.554237,6.546555,6.599246,6.589591,6.704201,6.517843,8,6.262411,5.846315,6.489424,6.574861,6.448588,5.796678
779217,"S","1402NS22",5.386142,5.570953,5.824511,5.792015,6.214706,5.716754,5.482795,5.773421,5.580742,5.570908,5.763069,5.798353,5.826142,5.771856,5.805657,5.734777,5.585998,5.754977,5.819876,NA,5.467703,6.000984,5.114939,5.343236,6.776992,5.692167,7.204643,5.749527,5.880828,5.807005,5.81963,5.754363,6.015499,5.734268,5.721553,NA,5.784481,NA,5.684267,5.785381,5.765709,5.708986,5.735427,6.009641,5.71902,5.899933,5.717871,5.85592,5.640192,7.300079,5.682174,5.555687,5.847495,6.019947,6.676714,6.555819,NA,5.437334,7.049853,6.110707
779217,"S","1404RS57",5.520664,5.388048,5.822452,5.80406,5.962778,5.703665,5.636138,5.763082,5.559201,5.335482,5.813235,5.783171,5.786345,5.758385,5.781957,5.737734,5.688042,5.718434,5.889997,6.12415,5.312432,6.200669,5.697241,5.302124,6.735635,5.629307,6.340336,5.835714,5.785422,5.718258,5.684356,5.665485,5.765075,5.77904,5.717956,5.66455,5.797489,NA,5.679088,5.789598,5.763347,5.825354,5.729801,5.879931,5.748708,5.805049,5.406118,5.918249,5.739033,7.562919,5.828263,5.57011,5.858804,5.890704,6.453704,6.37388,5.838234,5.879477,7.371784,6.326633
779218,"S","1402NS22",5.539343,5.744879,5.581039,5.670787,5.103964,5.37361,5.442708,5.674963,5.082708,5.815522,5.478112,5.718307,5.092272,5.625872,5.4839,5.564884,5.390493,5.65473,5.411337,NA,5.837233,6.161475,5.409151,5.254021,5.369096,5.394263,5.550212,5.308447,5.439146,5.400538,5.466049,5.428428,6.438123,5.763559,5.716904,5.874097,5.55442,NA,5.585116,5.457619,5.325328,5.422784,5.632497,5.408812,5.414704,5.165565,5.504826,5.983831,5.209364,5.523605,5.324832,5.435389,5.675263,5.877692,5.637061,5.482517,NA,5.500409,5.572816,5.606863
779218,"S","1404RS57",5.334903,5.707182,5.812174,5.629133,5.114305,5.280502,5.256644,5.603307,4.973982,5.780874,5.512279,5.801685,4.941871,5.570756,5.485216,5.579141,5.223116,5.54521,5.380798,5.885628,5.526722,5.794403,5.428952,5.186095,5.328299,5.361659,4.973869,5.251488,5.187097,5.115429,5.318607,5.30965,6.294818,5.588403,5.623259,5.667033,5.575454,NA,5.355738,5.51876,5.146627,5.213235,5.470936,5.143034,5.263718,5.13714,5.363445,5.726002,5.152576,5.404993,5.297829,5.372666,5.733639,5.838213,5.512064,5.539408,5.785699,5.324036,5.964207,5.762015
779374,"S","1404NS55",7.475421,7.411597,7.84731,7.44303,NA,7.179932,7.657779,7.866336,7.365278,7.614502,7.36887,7.575656,7.419207,7.476482,7.468489,7.514203,7.519654,7.402891,7.447247,7.196309,7.292784,8,6.865385,7.283996,7.127303,7.46956,8,7.4624,7.583566,7.516471,7.35637,7.380428,7.572493,7.453831,7.720499,4.90353,8,NA,7.513719,5.160072,7.638899,4.895725,8,7.207719,7.922289,7.65961,7.241304,7.277105,7.251577,7.48125,7.394372,7.48204,7.441226,8,7.389551,7.468952,7.796076,7.239825,4.987823,7.473094
779374,"S","1406RS96",7.339531,7.568606,7.576744,7.010485,NA,7.026875,7.59415,7.642673,7.346703,7.665408,7.349094,7.493964,7.423167,7.478795,7.460602,7.429848,7.446058,7.428951,7.348171,6.462766,7.242232,8.207759,7.287991,7.207571,7.139081,7.445817,7.647342,7.470513,7.524168,7.42597,7.340234,7.41345,7.382027,7.181906,7.632694,5,7.999003,NA,7.176807,NA,7.527886,5,7.846154,7.00517,7.562629,7.597906,7.065584,6.800305,7.302268,7.076993,7.367292,7.506243,7.336822,7.89995,7.216168,7.396979,7.695732,7.211392,5,7.160148
779401,"S","1404NS55",6.014639,5.880592,6.541779,6.580485,6.821863,6.064544,6.728358,6.678798,6.150751,6.128864,6.240885,6.27519,5.828725,6.855747,6.928652,5.868518,6.949013,6.255775,6.748619,5.696061,6.207888,6.093989,6.075135,5.826011,5.891385,6.690896,6.304844,6.691478,6.433383,7.284678,6.160337,6.083053,6.704876,6.587758,7.267125,5.740944,6.772745,NA,6.243786,6.204205,6.629799,6.153786,7.014703,6.069636,5.98698,6.031454,6.110601,5.365386,6.140534,6.061173,5.921093,6.40233,6.13878,6.144712,6.605158,6.325405,5.724294,6.16398,5.529942,6.397081
779404,"S","1402NS30",NA,5.430919,7.578182,NA,NA,5.355951,5.724185,5.58702,5.353666,5.477573,5.625962,5.751392,5.656465,7.192979,5.682674,5.524157,5.651056,5.583608,7.093851,NA,5.508966,5.606256,7.026611,5.506031,5.385672,7.178281,5.738091,5.703095,5.64161,5.34227,7.081121,5.694823,7.563898,6.758588,5.52274,7.43133,5.604695,NA,5.715577,5.692669,6.217685,7.013889,7.041196,5.655393,5.429294,5.895103,5.376836,5.385492,5.513907,5.26352,5.297387,5.508015,5.590062,6.804645,7.426966,7.856366,5.676008,5.467653,5.315407,7.472796
779404,"S","1404RS71",5.558461,5.387674,7.389862,5.181628,5.281661,5.315064,5.388402,5.292594,5.150043,5.472135,5.374827,5.507958,5.335247,7.133286,5.382999,5.415699,5.526676,5.457734,6.624514,5.186426,4.929678,5.750576,7.377847,5.01794,4.959056,7.113325,5.392978,5.489981,5.558988,5.421132,7.259641,5.507396,8,6.900273,5.472962,7.267167,5.494156,NA,5.341597,5.49152,5.962934,6.664506,7.11834,5.657185,4.901381,5.611129,5.304891,4.89633,5.263995,5.043425,5.264297,5.564439,5.334216,6.955047,7.182809,6.143258,5.22305,5.272009,5.240073,7.293601
