""	"nsc_exp_name"	"nsc"	"experiment"	"used_in_zscore"
"756159_1103NS08"	"756159_1103NS08"	"756159"	"1103NS08"	TRUE
"756159_1104RS35"	"756159_1104RS35"	"756159"	"1104RS35"	TRUE
"756160_1103NS03"	"756160_1103NS03"	"756160"	"1103NS03"	TRUE
"756160_1104RS30"	"756160_1104RS30"	"756160"	"1104RS30"	TRUE
"756161_1102NS11"	"756161_1102NS11"	"756161"	"1102NS11"	TRUE
"756161_1104RS29"	"756161_1104RS29"	"756161"	"1104RS29"	TRUE
"756162_1103NS03"	"756162_1103NS03"	"756162"	"1103NS03"	TRUE
"756162_1104RS30"	"756162_1104RS30"	"756162"	"1104RS30"	TRUE
"756163_1102NS11"	"756163_1102NS11"	"756163"	"1102NS11"	TRUE
"756163_1104RS29"	"756163_1104RS29"	"756163"	"1104RS29"	TRUE
"756164_1103NS03"	"756164_1103NS03"	"756164"	"1103NS03"	TRUE
"756164_1104RS30"	"756164_1104RS30"	"756164"	"1104RS30"	TRUE
"756165_1103NS20"	"756165_1103NS20"	"756165"	"1103NS20"	TRUE
"756166_1103NS03"	"756166_1103NS03"	"756166"	"1103NS03"	TRUE
"756167_1103NS08"	"756167_1103NS08"	"756167"	"1103NS08"	TRUE
"756167_1104RS35"	"756167_1104RS35"	"756167"	"1104RS35"	TRUE
"756168_1103NS03"	"756168_1103NS03"	"756168"	"1103NS03"	TRUE
"756168_1104RS30"	"756168_1104RS30"	"756168"	"1104RS30"	TRUE
"756169_1103NS20"	"756169_1103NS20"	"756169"	"1103NS20"	TRUE
"756169_1105RS42"	"756169_1105RS42"	"756169"	"1105RS42"	TRUE
"756170_1103NS08"	"756170_1103NS08"	"756170"	"1103NS08"	TRUE
"756170_1104RS35"	"756170_1104RS35"	"756170"	"1104RS35"	TRUE
"756171_1103NS18"	"756171_1103NS18"	"756171"	"1103NS18"	TRUE
"756173_1103NS03"	"756173_1103NS03"	"756173"	"1103NS03"	TRUE
"756173_1104RS30"	"756173_1104RS30"	"756173"	"1104RS30"	TRUE
"756174_1102NS11"	"756174_1102NS11"	"756174"	"1102NS11"	TRUE
"756174_1104RS29"	"756174_1104RS29"	"756174"	"1104RS29"	TRUE
"756175_1102NS11"	"756175_1102NS11"	"756175"	"1102NS11"	TRUE
"756175_1104RS29"	"756175_1104RS29"	"756175"	"1104RS29"	TRUE
"756176_1103NS08"	"756176_1103NS08"	"756176"	"1103NS08"	TRUE
"756176_1104RS35"	"756176_1104RS35"	"756176"	"1104RS35"	TRUE
"756178_1103NS20"	"756178_1103NS20"	"756178"	"1103NS20"	TRUE
"756178_1105RS42"	"756178_1105RS42"	"756178"	"1105RS42"	TRUE
"756179_1103NS20"	"756179_1103NS20"	"756179"	"1103NS20"	TRUE
"756179_1105RS42"	"756179_1105RS42"	"756179"	"1105RS42"	TRUE
"756182_1103NS08"	"756182_1103NS08"	"756182"	"1103NS08"	TRUE
"756182_1104RS35"	"756182_1104RS35"	"756182"	"1104RS35"	TRUE
"756183_1103NS08"	"756183_1103NS08"	"756183"	"1103NS08"	TRUE
"756183_1104RS35"	"756183_1104RS35"	"756183"	"1104RS35"	TRUE
"756184_1103NS20"	"756184_1103NS20"	"756184"	"1103NS20"	TRUE
"756185_1103NS18"	"756185_1103NS18"	"756185"	"1103NS18"	TRUE
"756188_1103NS08"	"756188_1103NS08"	"756188"	"1103NS08"	TRUE
"756189_1103NS08"	"756189_1103NS08"	"756189"	"1103NS08"	TRUE
"756189_1104RS35"	"756189_1104RS35"	"756189"	"1104RS35"	TRUE
"756190_1103NS08"	"756190_1103NS08"	"756190"	"1103NS08"	TRUE
"756193_1103NS08"	"756193_1103NS08"	"756193"	"1103NS08"	TRUE
"756193_1104RS35"	"756193_1104RS35"	"756193"	"1104RS35"	TRUE
"756194_1103NS20"	"756194_1103NS20"	"756194"	"1103NS20"	TRUE
"756195_1103NS03"	"756195_1103NS03"	"756195"	"1103NS03"	TRUE
"756195_1104RS30"	"756195_1104RS30"	"756195"	"1104RS30"	TRUE
"756199_1103NS03"	"756199_1103NS03"	"756199"	"1103NS03"	TRUE
"756202_1103NS18"	"756202_1103NS18"	"756202"	"1103NS18"	TRUE
"756202_1104RS39"	"756202_1104RS39"	"756202"	"1104RS39"	TRUE
"756204_1103NS03"	"756204_1103NS03"	"756204"	"1103NS03"	TRUE
"756204_1104RS30"	"756204_1104RS30"	"756204"	"1104RS30"	TRUE
"756205_1102NS11"	"756205_1102NS11"	"756205"	"1102NS11"	TRUE
"756205_1104RS29"	"756205_1104RS29"	"756205"	"1104RS29"	TRUE
"756208_1103NS08"	"756208_1103NS08"	"756208"	"1103NS08"	TRUE
"756208_1104RS35"	"756208_1104RS35"	"756208"	"1104RS35"	TRUE
"756209_1103NS03"	"756209_1103NS03"	"756209"	"1103NS03"	TRUE
"756209_1104RS30"	"756209_1104RS30"	"756209"	"1104RS30"	TRUE
"756210_1103NS18"	"756210_1103NS18"	"756210"	"1103NS18"	TRUE
"756210_1104RS39"	"756210_1104RS39"	"756210"	"1104RS39"	TRUE
"756211_1104RS29"	"756211_1104RS29"	"756211"	"1104RS29"	TRUE
"756215_1103NS18"	"756215_1103NS18"	"756215"	"1103NS18"	TRUE
"756215_1104RS39"	"756215_1104RS39"	"756215"	"1104RS39"	TRUE
"756216_1103NS18"	"756216_1103NS18"	"756216"	"1103NS18"	TRUE
"756217_1103NS18"	"756217_1103NS18"	"756217"	"1103NS18"	TRUE
"756217_1104RS39"	"756217_1104RS39"	"756217"	"1104RS39"	TRUE
"756218_1103NS03"	"756218_1103NS03"	"756218"	"1103NS03"	TRUE
"756218_1104RS30"	"756218_1104RS30"	"756218"	"1104RS30"	TRUE
"756220_1102NS11"	"756220_1102NS11"	"756220"	"1102NS11"	TRUE
"756220_1104RS29"	"756220_1104RS29"	"756220"	"1104RS29"	TRUE
"756223_1102NS11"	"756223_1102NS11"	"756223"	"1102NS11"	TRUE
"756225_1103NS18"	"756225_1103NS18"	"756225"	"1103NS18"	TRUE
"756225_1104RS39"	"756225_1104RS39"	"756225"	"1104RS39"	TRUE
"756226_1103NS03"	"756226_1103NS03"	"756226"	"1103NS03"	TRUE
"756226_1104RS30"	"756226_1104RS30"	"756226"	"1104RS30"	TRUE
"756227_1104RS35"	"756227_1104RS35"	"756227"	"1104RS35"	TRUE
"756233_1103NS18"	"756233_1103NS18"	"756233"	"1103NS18"	TRUE
"756233_1104RS39"	"756233_1104RS39"	"756233"	"1104RS39"	TRUE
"756234_1103NS18"	"756234_1103NS18"	"756234"	"1103NS18"	TRUE
"756235_1103NS03"	"756235_1103NS03"	"756235"	"1103NS03"	TRUE
"756235_1104RS30"	"756235_1104RS30"	"756235"	"1104RS30"	TRUE
"756236_1103NS18"	"756236_1103NS18"	"756236"	"1103NS18"	TRUE
"756236_1104RS39"	"756236_1104RS39"	"756236"	"1104RS39"	TRUE
"756238_1103NS03"	"756238_1103NS03"	"756238"	"1103NS03"	TRUE
"756243_1103NS18"	"756243_1103NS18"	"756243"	"1103NS18"	TRUE
"756243_1104RS39"	"756243_1104RS39"	"756243"	"1104RS39"	TRUE
"756245_1103NS18"	"756245_1103NS18"	"756245"	"1103NS18"	TRUE
"756245_1104RS39"	"756245_1104RS39"	"756245"	"1104RS39"	TRUE
"756247_1102NS11"	"756247_1102NS11"	"756247"	"1102NS11"	TRUE
"756247_1104RS29"	"756247_1104RS29"	"756247"	"1104RS29"	TRUE
"756248_1103NS03"	"756248_1103NS03"	"756248"	"1103NS03"	TRUE
"756248_1104RS30"	"756248_1104RS30"	"756248"	"1104RS30"	TRUE
"756251_1103NS18"	"756251_1103NS18"	"756251"	"1103NS18"	TRUE
"756251_1104RS39"	"756251_1104RS39"	"756251"	"1104RS39"	TRUE
"756253_1103NS20"	"756253_1103NS20"	"756253"	"1103NS20"	TRUE
"756253_1105RS42"	"756253_1105RS42"	"756253"	"1105RS42"	TRUE
"756254_1103NS18"	"756254_1103NS18"	"756254"	"1103NS18"	TRUE
"756256_1103NS20"	"756256_1103NS20"	"756256"	"1103NS20"	TRUE
"756256_1105RS42"	"756256_1105RS42"	"756256"	"1105RS42"	TRUE
"756258_1103NS18"	"756258_1103NS18"	"756258"	"1103NS18"	TRUE
"756260_1102NS11"	"756260_1102NS11"	"756260"	"1102NS11"	TRUE
"756260_1104RS29"	"756260_1104RS29"	"756260"	"1104RS29"	TRUE
"756261_1103NS03"	"756261_1103NS03"	"756261"	"1103NS03"	TRUE
"756261_1104RS30"	"756261_1104RS30"	"756261"	"1104RS30"	TRUE
"756263_1103NS20"	"756263_1103NS20"	"756263"	"1103NS20"	TRUE
"756263_1105RS42"	"756263_1105RS42"	"756263"	"1105RS42"	TRUE
"756265_1102NS11"	"756265_1102NS11"	"756265"	"1102NS11"	TRUE
"756265_1104RS29"	"756265_1104RS29"	"756265"	"1104RS29"	TRUE
"756267_1103NS20"	"756267_1103NS20"	"756267"	"1103NS20"	TRUE
"756267_1105RS42"	"756267_1105RS42"	"756267"	"1105RS42"	TRUE
"756268_1102NS11"	"756268_1102NS11"	"756268"	"1102NS11"	TRUE
"756268_1104RS29"	"756268_1104RS29"	"756268"	"1104RS29"	TRUE
"756269_1105RS42"	"756269_1105RS42"	"756269"	"1105RS42"	TRUE
"756271_1103NS20"	"756271_1103NS20"	"756271"	"1103NS20"	TRUE
"756271_1105RS42"	"756271_1105RS42"	"756271"	"1105RS42"	TRUE
"756272_1103NS08"	"756272_1103NS08"	"756272"	"1103NS08"	TRUE
"756272_1104RS35"	"756272_1104RS35"	"756272"	"1104RS35"	TRUE
"756274_1103NS18"	"756274_1103NS18"	"756274"	"1103NS18"	TRUE
"756274_1104RS39"	"756274_1104RS39"	"756274"	"1104RS39"	TRUE
"756275_1102NS11"	"756275_1102NS11"	"756275"	"1102NS11"	TRUE
"756275_1104RS29"	"756275_1104RS29"	"756275"	"1104RS29"	TRUE
"756276_1103NS20"	"756276_1103NS20"	"756276"	"1103NS20"	TRUE
"756276_1105RS42"	"756276_1105RS42"	"756276"	"1105RS42"	TRUE
"756278_1103NS08"	"756278_1103NS08"	"756278"	"1103NS08"	TRUE
"756278_1104RS35"	"756278_1104RS35"	"756278"	"1104RS35"	TRUE
"756279_1103NS20"	"756279_1103NS20"	"756279"	"1103NS20"	TRUE
"756279_1105RS42"	"756279_1105RS42"	"756279"	"1105RS42"	TRUE
"756280_1103NS20"	"756280_1103NS20"	"756280"	"1103NS20"	TRUE
"756280_1105RS42"	"756280_1105RS42"	"756280"	"1105RS42"	TRUE
"756282_1103NS20"	"756282_1103NS20"	"756282"	"1103NS20"	TRUE
"756282_1105RS42"	"756282_1105RS42"	"756282"	"1105RS42"	TRUE
"756283_1103NS20"	"756283_1103NS20"	"756283"	"1103NS20"	TRUE
"756284_1102NS11"	"756284_1102NS11"	"756284"	"1102NS11"	TRUE
"756284_1104RS29"	"756284_1104RS29"	"756284"	"1104RS29"	TRUE
"756285_1103NS20"	"756285_1103NS20"	"756285"	"1103NS20"	TRUE
"756285_1105RS42"	"756285_1105RS42"	"756285"	"1105RS42"	TRUE
"756287_1103NS20"	"756287_1103NS20"	"756287"	"1103NS20"	TRUE
"756287_1105RS42"	"756287_1105RS42"	"756287"	"1105RS42"	TRUE
"756288_1103NS08"	"756288_1103NS08"	"756288"	"1103NS08"	TRUE
"756288_1104RS35"	"756288_1104RS35"	"756288"	"1104RS35"	TRUE
"756290_1103NS20"	"756290_1103NS20"	"756290"	"1103NS20"	TRUE
"756290_1105RS42"	"756290_1105RS42"	"756290"	"1105RS42"	TRUE
"756292_1103NS08"	"756292_1103NS08"	"756292"	"1103NS08"	TRUE
"756292_1104RS35"	"756292_1104RS35"	"756292"	"1104RS35"	TRUE
"756293_1103NS20"	"756293_1103NS20"	"756293"	"1103NS20"	TRUE
"756293_1105RS42"	"756293_1105RS42"	"756293"	"1105RS42"	TRUE
"756297_1103NS18"	"756297_1103NS18"	"756297"	"1103NS18"	TRUE
"756297_1104RS39"	"756297_1104RS39"	"756297"	"1104RS39"	TRUE
"756298_1103NS03"	"756298_1103NS03"	"756298"	"1103NS03"	TRUE
"756298_1104RS30"	"756298_1104RS30"	"756298"	"1104RS30"	TRUE
"756300_1103NS18"	"756300_1103NS18"	"756300"	"1103NS18"	TRUE
"756301_1103NS08"	"756301_1103NS08"	"756301"	"1103NS08"	TRUE
"756301_1104RS35"	"756301_1104RS35"	"756301"	"1104RS35"	TRUE
"756302_1103NS20"	"756302_1103NS20"	"756302"	"1103NS20"	TRUE
"756303_1102NS11"	"756303_1102NS11"	"756303"	"1102NS11"	TRUE
"756303_1104RS29"	"756303_1104RS29"	"756303"	"1104RS29"	TRUE
"756304_1102NS11"	"756304_1102NS11"	"756304"	"1102NS11"	TRUE
"756304_1104RS29"	"756304_1104RS29"	"756304"	"1104RS29"	TRUE
"756306_1103NS18"	"756306_1103NS18"	"756306"	"1103NS18"	TRUE
"756306_1104RS39"	"756306_1104RS39"	"756306"	"1104RS39"	TRUE
"756309_1103NS03"	"756309_1103NS03"	"756309"	"1103NS03"	TRUE
"756312_1103NS20"	"756312_1103NS20"	"756312"	"1103NS20"	TRUE
"756312_1105RS42"	"756312_1105RS42"	"756312"	"1105RS42"	TRUE
"756314_1103NS20"	"756314_1103NS20"	"756314"	"1103NS20"	TRUE
"756314_1105RS42"	"756314_1105RS42"	"756314"	"1105RS42"	TRUE
"756316_1103NS03"	"756316_1103NS03"	"756316"	"1103NS03"	TRUE
"756316_1104RS30"	"756316_1104RS30"	"756316"	"1104RS30"	TRUE
"756317_1103NS08"	"756317_1103NS08"	"756317"	"1103NS08"	TRUE
"756317_1104RS35"	"756317_1104RS35"	"756317"	"1104RS35"	TRUE
"756318_1103NS03"	"756318_1103NS03"	"756318"	"1103NS03"	TRUE
"756318_1104RS30"	"756318_1104RS30"	"756318"	"1104RS30"	TRUE
"756319_1102NS11"	"756319_1102NS11"	"756319"	"1102NS11"	TRUE
"756319_1104RS29"	"756319_1104RS29"	"756319"	"1104RS29"	TRUE
"756323_1102NS11"	"756323_1102NS11"	"756323"	"1102NS11"	TRUE
"756323_1104RS29"	"756323_1104RS29"	"756323"	"1104RS29"	TRUE
"756324_1103NS08"	"756324_1103NS08"	"756324"	"1103NS08"	TRUE
"756324_1104RS35"	"756324_1104RS35"	"756324"	"1104RS35"	TRUE
"756327_1102NS11"	"756327_1102NS11"	"756327"	"1102NS11"	TRUE
"756327_1104RS29"	"756327_1104RS29"	"756327"	"1104RS29"	TRUE
"756332_1103NS08"	"756332_1103NS08"	"756332"	"1103NS08"	TRUE
"756332_1104RS35"	"756332_1104RS35"	"756332"	"1104RS35"	TRUE
"756333_1103NS08"	"756333_1103NS08"	"756333"	"1103NS08"	TRUE
"756335_1103NS03"	"756335_1103NS03"	"756335"	"1103NS03"	TRUE
"756335_1104RS30"	"756335_1104RS30"	"756335"	"1104RS30"	TRUE
"756336_1103NS20"	"756336_1103NS20"	"756336"	"1103NS20"	TRUE
"756336_1105RS42"	"756336_1105RS42"	"756336"	"1105RS42"	TRUE
"756337_1103NS03"	"756337_1103NS03"	"756337"	"1103NS03"	TRUE
"756338_1102NS11"	"756338_1102NS11"	"756338"	"1102NS11"	TRUE
"756338_1104RS29"	"756338_1104RS29"	"756338"	"1104RS29"	TRUE
"756345_1105RS42"	"756345_1105RS42"	"756345"	"1105RS42"	TRUE
"756346_1104RS35"	"756346_1104RS35"	"756346"	"1104RS35"	TRUE
"756348_1102NS11"	"756348_1102NS11"	"756348"	"1102NS11"	TRUE
"756348_1104RS29"	"756348_1104RS29"	"756348"	"1104RS29"	TRUE
"756350_1103NS20"	"756350_1103NS20"	"756350"	"1103NS20"	TRUE
"756350_1105RS42"	"756350_1105RS42"	"756350"	"1105RS42"	TRUE
"756352_1103NS08"	"756352_1103NS08"	"756352"	"1103NS08"	TRUE
"756352_1104RS35"	"756352_1104RS35"	"756352"	"1104RS35"	TRUE
"756355_1103NS18"	"756355_1103NS18"	"756355"	"1103NS18"	TRUE
"756355_1104RS39"	"756355_1104RS39"	"756355"	"1104RS39"	TRUE
"756356_1103NS08"	"756356_1103NS08"	"756356"	"1103NS08"	TRUE
"756356_1104RS35"	"756356_1104RS35"	"756356"	"1104RS35"	TRUE
"756357_1103NS08"	"756357_1103NS08"	"756357"	"1103NS08"	TRUE
"756357_1104RS35"	"756357_1104RS35"	"756357"	"1104RS35"	TRUE
"756358_1103NS20"	"756358_1103NS20"	"756358"	"1103NS20"	TRUE
"756358_1105RS42"	"756358_1105RS42"	"756358"	"1105RS42"	TRUE
"756362_1103NS03"	"756362_1103NS03"	"756362"	"1103NS03"	TRUE
"756363_1103NS08"	"756363_1103NS08"	"756363"	"1103NS08"	TRUE
"756363_1104RS35"	"756363_1104RS35"	"756363"	"1104RS35"	TRUE
"756364_1102NS11"	"756364_1102NS11"	"756364"	"1102NS11"	TRUE
"756364_1104RS29"	"756364_1104RS29"	"756364"	"1104RS29"	TRUE
"756366_1103NS03"	"756366_1103NS03"	"756366"	"1103NS03"	TRUE
"756366_1104RS30"	"756366_1104RS30"	"756366"	"1104RS30"	TRUE
"756368_1103NS03"	"756368_1103NS03"	"756368"	"1103NS03"	TRUE
"756368_1104RS30"	"756368_1104RS30"	"756368"	"1104RS30"	TRUE
"756369_1103NS03"	"756369_1103NS03"	"756369"	"1103NS03"	TRUE
"756369_1104RS30"	"756369_1104RS30"	"756369"	"1104RS30"	TRUE
"756370_1102NS11"	"756370_1102NS11"	"756370"	"1102NS11"	TRUE
"756370_1104RS29"	"756370_1104RS29"	"756370"	"1104RS29"	TRUE
"756371_1103NS18"	"756371_1103NS18"	"756371"	"1103NS18"	TRUE
"756371_1104RS39"	"756371_1104RS39"	"756371"	"1104RS39"	TRUE
"756372_1103NS03"	"756372_1103NS03"	"756372"	"1103NS03"	TRUE
"756372_1104RS30"	"756372_1104RS30"	"756372"	"1104RS30"	TRUE
"756374_1103NS20"	"756374_1103NS20"	"756374"	"1103NS20"	TRUE
"756374_1105RS42"	"756374_1105RS42"	"756374"	"1105RS42"	TRUE
"756375_1103NS03"	"756375_1103NS03"	"756375"	"1103NS03"	TRUE
"756375_1104RS30"	"756375_1104RS30"	"756375"	"1104RS30"	TRUE
"756377_1102NS11"	"756377_1102NS11"	"756377"	"1102NS11"	TRUE
"756377_1104RS29"	"756377_1104RS29"	"756377"	"1104RS29"	TRUE
"756384_1103NS18"	"756384_1103NS18"	"756384"	"1103NS18"	TRUE
"756384_1104RS39"	"756384_1104RS39"	"756384"	"1104RS39"	TRUE
"756385_1103NS18"	"756385_1103NS18"	"756385"	"1103NS18"	TRUE
"756385_1104RS39"	"756385_1104RS39"	"756385"	"1104RS39"	TRUE
"756387_1103NS18"	"756387_1103NS18"	"756387"	"1103NS18"	TRUE
"756387_1104RS39"	"756387_1104RS39"	"756387"	"1104RS39"	TRUE
"756391_1103NS18"	"756391_1103NS18"	"756391"	"1103NS18"	TRUE
"756391_1104RS39"	"756391_1104RS39"	"756391"	"1104RS39"	TRUE
"756394_1103NS20"	"756394_1103NS20"	"756394"	"1103NS20"	TRUE
"756395_1103NS18"	"756395_1103NS18"	"756395"	"1103NS18"	TRUE
"756395_1104RS39"	"756395_1104RS39"	"756395"	"1104RS39"	TRUE
"756401_1103NS08"	"756401_1103NS08"	"756401"	"1103NS08"	TRUE
"756401_1104RS35"	"756401_1104RS35"	"756401"	"1104RS35"	TRUE
"756402_1103NS18"	"756402_1103NS18"	"756402"	"1103NS18"	TRUE
"756402_1104RS39"	"756402_1104RS39"	"756402"	"1104RS39"	TRUE
"756403_1104RS35"	"756403_1104RS35"	"756403"	"1104RS35"	TRUE
"756404_1103NS20"	"756404_1103NS20"	"756404"	"1103NS20"	TRUE
"756404_1105RS42"	"756404_1105RS42"	"756404"	"1105RS42"	TRUE
"756405_1103NS08"	"756405_1103NS08"	"756405"	"1103NS08"	TRUE
"756405_1104RS35"	"756405_1104RS35"	"756405"	"1104RS35"	TRUE
"756406_1103NS20"	"756406_1103NS20"	"756406"	"1103NS20"	TRUE
"756406_1105RS42"	"756406_1105RS42"	"756406"	"1105RS42"	TRUE
"756407_1102NS11"	"756407_1102NS11"	"756407"	"1102NS11"	TRUE
"756407_1104RS29"	"756407_1104RS29"	"756407"	"1104RS29"	TRUE
"756409_1103NS08"	"756409_1103NS08"	"756409"	"1103NS08"	TRUE
"756411_1103NS08"	"756411_1103NS08"	"756411"	"1103NS08"	TRUE
"756411_1104RS35"	"756411_1104RS35"	"756411"	"1104RS35"	TRUE
"756413_1103NS20"	"756413_1103NS20"	"756413"	"1103NS20"	TRUE
"756413_1105RS42"	"756413_1105RS42"	"756413"	"1105RS42"	TRUE
"756416_1102NS11"	"756416_1102NS11"	"756416"	"1102NS11"	TRUE
"756416_1104RS29"	"756416_1104RS29"	"756416"	"1104RS29"	TRUE
"756417_1104RS35"	"756417_1104RS35"	"756417"	"1104RS35"	TRUE
"756418_1103NS03"	"756418_1103NS03"	"756418"	"1103NS03"	TRUE
"756420_1102NS11"	"756420_1102NS11"	"756420"	"1102NS11"	TRUE
"756420_1104RS29"	"756420_1104RS29"	"756420"	"1104RS29"	TRUE
"756422_1103NS03"	"756422_1103NS03"	"756422"	"1103NS03"	TRUE
"756422_1104RS30"	"756422_1104RS30"	"756422"	"1104RS30"	TRUE
"756424_1103NS20"	"756424_1103NS20"	"756424"	"1103NS20"	TRUE
"756432_1103NS20"	"756432_1103NS20"	"756432"	"1103NS20"	TRUE
"756437_1103NS18"	"756437_1103NS18"	"756437"	"1103NS18"	TRUE
"756445_1104RS39"	"756445_1104RS39"	"756445"	"1104RS39"	TRUE
"756448_1102NS11"	"756448_1102NS11"	"756448"	"1102NS11"	TRUE
"756448_1104RS29"	"756448_1104RS29"	"756448"	"1104RS29"	TRUE
"756449_1102NS11"	"756449_1102NS11"	"756449"	"1102NS11"	TRUE
"756449_1104RS29"	"756449_1104RS29"	"756449"	"1104RS29"	TRUE
"756454_1104RS29"	"756454_1104RS29"	"756454"	"1104RS29"	TRUE
"756455_1104RS30"	"756455_1104RS30"	"756455"	"1104RS30"	TRUE
"756456_1103NS08"	"756456_1103NS08"	"756456"	"1103NS08"	TRUE
"756456_1104RS35"	"756456_1104RS35"	"756456"	"1104RS35"	TRUE
"756457_1102NS11"	"756457_1102NS11"	"756457"	"1102NS11"	TRUE
"756457_1104RS29"	"756457_1104RS29"	"756457"	"1104RS29"	TRUE
"756458_1102NS11"	"756458_1102NS11"	"756458"	"1102NS11"	TRUE
"756458_1104RS29"	"756458_1104RS29"	"756458"	"1104RS29"	TRUE
"756462_1103NS03"	"756462_1103NS03"	"756462"	"1103NS03"	TRUE
"756462_1104RS30"	"756462_1104RS30"	"756462"	"1104RS30"	TRUE
"756463_1104RS39"	"756463_1104RS39"	"756463"	"1104RS39"	TRUE
"756464_1103NS03"	"756464_1103NS03"	"756464"	"1103NS03"	TRUE
"756464_1104RS30"	"756464_1104RS30"	"756464"	"1104RS30"	TRUE
"756465_1102NS11"	"756465_1102NS11"	"756465"	"1102NS11"	TRUE
"756465_1104RS29"	"756465_1104RS29"	"756465"	"1104RS29"	TRUE
"756466_1103NS18"	"756466_1103NS18"	"756466"	"1103NS18"	TRUE
"756466_1104RS39"	"756466_1104RS39"	"756466"	"1104RS39"	TRUE
"756468_1102NS11"	"756468_1102NS11"	"756468"	"1102NS11"	TRUE
"756469_1103NS08"	"756469_1103NS08"	"756469"	"1103NS08"	TRUE
"756469_1104RS35"	"756469_1104RS35"	"756469"	"1104RS35"	TRUE
"756470_1103NS18"	"756470_1103NS18"	"756470"	"1103NS18"	TRUE
"756470_1104RS39"	"756470_1104RS39"	"756470"	"1104RS39"	TRUE
"756471_1103NS18"	"756471_1103NS18"	"756471"	"1103NS18"	TRUE
"756471_1104RS39"	"756471_1104RS39"	"756471"	"1104RS39"	TRUE
"756476_1102NS11"	"756476_1102NS11"	"756476"	"1102NS11"	TRUE
"756476_1104RS29"	"756476_1104RS29"	"756476"	"1104RS29"	TRUE
"756477_1103NS03"	"756477_1103NS03"	"756477"	"1103NS03"	TRUE
"756480_1104RS30"	"756480_1104RS30"	"756480"	"1104RS30"	TRUE
"756481_1104RS29"	"756481_1104RS29"	"756481"	"1104RS29"	TRUE
"756482_1102NS11"	"756482_1102NS11"	"756482"	"1102NS11"	TRUE
"756483_1102NS11"	"756483_1102NS11"	"756483"	"1102NS11"	TRUE
"756483_1104RS29"	"756483_1104RS29"	"756483"	"1104RS29"	TRUE
"756487_1103NS18"	"756487_1103NS18"	"756487"	"1103NS18"	TRUE
"756487_1104RS39"	"756487_1104RS39"	"756487"	"1104RS39"	TRUE
"756488_1103NS03"	"756488_1103NS03"	"756488"	"1103NS03"	TRUE
"756489_1104RS29"	"756489_1104RS29"	"756489"	"1104RS29"	TRUE
"756491_1103NS03"	"756491_1103NS03"	"756491"	"1103NS03"	TRUE
"756491_1104RS30"	"756491_1104RS30"	"756491"	"1104RS30"	TRUE
"756492_1102NS11"	"756492_1102NS11"	"756492"	"1102NS11"	TRUE
"756492_1104RS29"	"756492_1104RS29"	"756492"	"1104RS29"	TRUE
"756501_1103NS03"	"756501_1103NS03"	"756501"	"1103NS03"	TRUE
"756619_1105NS51"	"756619_1105NS51"	"756619"	"1105NS51"	TRUE
"756641_1103NS18"	"756641_1103NS18"	"756641"	"1103NS18"	TRUE
"756641_1105RS56"	"756641_1105RS56"	"756641"	"1105RS56"	TRUE
"756642_1103NS18"	"756642_1103NS18"	"756642"	"1103NS18"	TRUE
"756642_1105RS56"	"756642_1105RS56"	"756642"	"1105RS56"	TRUE
"756643_1103NS18"	"756643_1103NS18"	"756643"	"1103NS18"	TRUE
"756643_1105RS56"	"756643_1105RS56"	"756643"	"1105RS56"	TRUE
"756645_1103NS18"	"756645_1103NS18"	"756645"	"1103NS18"	TRUE
"756645_1105RS56"	"756645_1105RS56"	"756645"	"1105RS56"	TRUE
"756645_2008SS39"	"756645_2008SS39"	"756645"	"2008SS39"	TRUE
"756646_1103NS18"	"756646_1103NS18"	"756646"	"1103NS18"	TRUE
"756647_1103NS18"	"756647_1103NS18"	"756647"	"1103NS18"	TRUE
"756647_1105RS56"	"756647_1105RS56"	"756647"	"1105RS56"	TRUE
"756648_1103NS18"	"756648_1103NS18"	"756648"	"1103NS18"	TRUE
"756648_1105RS56"	"756648_1105RS56"	"756648"	"1105RS56"	TRUE
"756652_1103NS18"	"756652_1103NS18"	"756652"	"1103NS18"	TRUE
"756652_1105RS56"	"756652_1105RS56"	"756652"	"1105RS56"	TRUE
"756654_1103NS18"	"756654_1103NS18"	"756654"	"1103NS18"	TRUE
"756656_1103NS18"	"756656_1103NS18"	"756656"	"1103NS18"	TRUE
"756656_1105RS56"	"756656_1105RS56"	"756656"	"1105RS56"	TRUE
"756657_1103NS18"	"756657_1103NS18"	"756657"	"1103NS18"	TRUE
"756659_1103NS18"	"756659_1103NS18"	"756659"	"1103NS18"	TRUE
"756659_1105RS56"	"756659_1105RS56"	"756659"	"1105RS56"	TRUE
"756659_2008SS39"	"756659_2008SS39"	"756659"	"2008SS39"	TRUE
"756660_1103NS18"	"756660_1103NS18"	"756660"	"1103NS18"	TRUE
"756662_1103NS18"	"756662_1103NS18"	"756662"	"1103NS18"	TRUE
"756662_1104NS34"	"756662_1104NS34"	"756662"	"1104NS34"	TRUE
"756662_1105RS56"	"756662_1105RS56"	"756662"	"1105RS56"	TRUE
"756662_1106RS68"	"756662_1106RS68"	"756662"	"1106RS68"	TRUE
"756663_1103NS18"	"756663_1103NS18"	"756663"	"1103NS18"	TRUE
"756663_1105RS56"	"756663_1105RS56"	"756663"	"1105RS56"	TRUE
"756673_1106NS66"	"756673_1106NS66"	"756673"	"1106NS66"	TRUE
